id,rating,cleaned_review,label,is_suggestion
605,1,worst internet ever experienced bcz ko bad internet control angry one worst service ever seen,negative,0
606,1,week service,negative,0
607,5,fast,positive,0
608,1,slow device filtering buggy options always error dont change anything,negative,1
609,1,downloading,negative,0
610,5,fast internet worldlink,positive,0
611,5,good experience,positive,0
612,1,slow net,negative,0
613,5,good speed,positive,0
614,1,facilities,negative,0
615,5,time good far,positive,0
616,5,net slow,positive,0
617,3,band steering option working,neutral,0
618,5,good,positive,0
619,5,super,positive,0
620,5,good,positive,0
621,5,nice,positive,0
622,4,excellent,positive,0
623,1,mac filtaring apply garna garo cha yeutaa add garna 50 choti garnu parcha yo issue solved garidinus,negative,0
624,1,0 customer care service,negative,0
625,5,experience worldlink would give 5 stars internet facilities,positive,0
626,5,well,positive,0
627,3,internet usage updated daily basistoday january 23 check internet usageit showing january 1 2 rest ok,neutral,1
628,4,perfect app,positive,0
629,1,wow,negative,0
630,5,good,positive,0
631,1,doesnt work properly takes much processing time open app try change password also try device filter doesnt work one time try 10 times filtering try put devices mac address doesnt work one time take 5 times add one device,negative,0
632,5,good,positive,0
633,1,gon na destroy package end,negative,0
634,1,good,negative,0
635,5,good internet providers,positive,0
636,2,logging doesnt provide otp every time,negative,0
637,1,ghuu jasto net xa timi haru service ni slow,negative,0
638,1,poor connection frustrated,negative,0
639,1,worldlink support team hope message finds well recently upgraded new worldlink app noticed longer allows access router settings controls feature available older version app functionality extremely useful managing monitoring network efficiently could please clarify feature removed new method access router settings updated app feature,negative,1
640,5,thank,positive,0
641,3,good,neutral,0
642,5,login two devices,positive,0
643,5,become easier take online classes using data mobile phone raining problem internet work due reasons problem longer easy see listen online activities happened countries,positive,1
644,4,good,positive,0
645,1,app average connection seems bad like disaster subscribed 200 mbps package receiving like 50 mbps wow scam top isp nepal complain said use 5 ghz band really bunch scammer made corrupted people nation,negative,0
646,5,nice,positive,0
647,3,good,neutral,0
648,4,thanku,positive,0
649,1,poor,negative,0
650,1,using 5years worldlink fuch service customer bad service please everyone dont join worldlink,negative,1
651,5,nice,positive,0
652,1,app isnt working anymore 1 month,negative,0
653,1,ro much bugs,negative,1
654,5,super,positive,0
655,1,worst app ever,negative,0
656,2,cant report like stuck diagnosis fix,negative,1
657,1,net tv install xaina payment linxaa recharge net tv ko kina,negative,0
658,1,khatey net cha mula haru ko,negative,0
659,3,complex use app kind easy access,neutral,0
660,1,cant update user detail keep loading inifinte time worst user experience,negative,1
661,1,slow,negative,0
662,1,worst net used jabo 2 hrs ko film herna 4 hrs lagxa yo net ley teti slow xa paisa feri time mai ligxa bsdk haru paisa tirera chalako ho free haina ali chalni garaideu thats,negative,0
663,1,usekess buggy app,negative,1
664,5,nothing describe,positive,0
665,5,nice speed playing game,positive,0
666,1,worst customer service even kathmandu valley worldlink support bad even 0 star course rate 0 star embarrassing internet nepal please ban internet,negative,1
667,5,good,positive,0
668,5,app network lovers,positive,0
669,1,slow wifi xa yar xya,negative,0
670,1,worst service ever ive used,negative,0
671,1,worst app logged self try login code resive,negative,0
672,4,good,positive,0
673,1,wifi extremely slow theres option select channel automatically selects worst available channel theres much customisation router beside changing passwords ssid,negative,0
674,5,good,positive,0
675,5,best app,positive,0
676,5,good internet service provider,positive,0
677,1,perpore solution net connected,negative,0
678,3,good mac filtring feature also working,neutral,0
679,1,much worst service provider,negative,0
680,4,need options like separate password ssid 24g 5g,positive,1
681,5,best,positive,0
682,5,best e,positive,0
683,1,slow,negative,0
684,5,ramro xa,positive,0
685,5,world link good idea first time,positive,0
686,5,toto four,positive,0
687,1,k ho sir chiso ley ta system lack handiyexa ta,negative,0
688,5,best,positive,0
689,5,good experience,positive,0
690,5,easy use,positive,0
692,5,good service,positive,0
693,1,useless app doesnt even provide proper user friendly application stop wifi scanning trying apply white list router settings guess useless app features also slow damn generation app using least taking full payment try upgrade app features make handy useless seriously useless app also tell stop devices connected scanning stop cause useless app white list doesnt work,negative,0
694,4,app simple,positive,0
695,1,poor,negative,0
696,2,helpful nepal worldlink app,negative,0
697,5,supportive helpful app,positive,0
698,5,nice service good network,positive,0
699,5,best service app,positive,0
700,1,worsed net ever slow,negative,0
701,5,help lot good app wifi internet work smoothly,positive,0
702,1,worldlink app says internet updated,negative,1
703,3,good app,neutral,0
704,5,good,positive,0
705,3,slow work app,neutral,0
706,5,good,positive,0
707,5,happy,positive,0
708,1,worst application irritating use mac filter non functional world link doesnt allow root access router user theres options zero star otherwise give zero star,negative,0
709,1,teen teen din feri login garnu vaxa session expire waakka lagdo ani k vako aajkal net ni majale chaldai app bata complain gareko reply nai aaudai na kati palta chat vani sake problem report ni garisake response awful kun din yo net jodexu jastai vako xa bad exprerence aru pani review padera thaha vayo problem poor customer sevice,negative,1
710,5,superb,positive,0
711,5,good service,positive,0
712,5,good,positive,0
713,5,helpful app change password try change password wifi automatically dissconnect phone,positive,0
714,3,really good app wifi network,neutral,0
715,5,gudd,positive,0
716,4,well speed,positive,0
717,3,app fine internet bad unstable goes offline automatically,neutral,0
718,1,net slow unsatisfied service,negative,0
719,1,app bug really didnt like app using mac filter cant filter device app restrict device hadnt seen types bug block device app cant able app slow experience bug make devices block bug block device seen times device connected wifi minus point give application app isnt uses,negative,1
720,5,recently installed positive impression thank,positive,0
721,3,good net like,neutral,0
722,2,time net really work slow,negative,0
723,1,muji worldlink geda jastl slow net kaam xaina yesto slow net ko,negative,0
724,5,nice work,positive,0
725,5,good,positive,0
726,1,worst service provider worst customer service worst internet speed reply ni bot le mantra garxa,negative,0
727,1,couldnt delete list devices whitelist device filter change device filter none bad service called opened ticket problem none solved problem bad internet service,negative,1
728,5,perfect app,positive,0
729,5,good,positive,0
730,3,accessible speed good,neutral,0
731,3,please work device filtering option works slow,neutral,1
732,1,worst internet please dont fall spend ad service worst internet ever user world link 5 years experience worst service please dont buy 0 star give one star post review,negative,1
733,5,best service,positive,0
734,5,aap nice,positive,0
735,3,good,neutral,0
736,1,device filtering feature much disappointing,negative,0
737,4,excellent service,positive,0
738,4,easy nice,positive,0
739,1,poor service,negative,0
740,5,good,positive,0
741,5,good,positive,0
742,5,nice,positive,0
743,4,nice,positive,0
744,1,tried enable mac filter doesnt work,negative,0
745,1,terrible,negative,0
746,1,much dissatisfaction regarding services nowadays poor internet nettv even poorer,negative,0
747,4,good,positive,0
748,5,good apps future,positive,0
749,1,one resopnse near branch location 3 days want join wifi nothing happen officers worldlink,negative,0
750,2,aru ta thikai ho device filtering doesnt work either give us router admin login fix issue blacklist rakhda feri testai reset hunxa worst app jaile psw nai change hannu parne,negative,1
751,1,service chai lastai na ramro cha hai world link ko chitlang makawanpur chai guys,negative,0
752,5,good,positive,0
753,5,wo2 es game khalaga free fire,positive,0
754,1,app use full application properly work sure chek connected devices,negative,0
755,1,safenet feature available fix soon,negative,1
756,5,good,positive,0
757,1,login nai hudaina kina ho afnai wifi network bata connect garda pani,negative,0
758,5,perfect worldlink users,positive,0
759,5,good apps,positive,0
761,3,good,neutral,0
762,4,exceptionally good much expecting,positive,0
763,5,mast,positive,0
764,5,good,positive,0
765,5,good,positive,0
766,5,fast chalhxa aila tw pahxe tha xoina,positive,0
767,5,app smooth intended satisfied,positive,0
768,1,scammers scammers dont trust,negative,0
769,5,bad n good,positive,0
770,5,good wifi world link,positive,0
771,5,good app manage internet anywhere also good know different offers easy solve problems related internet experience good also try,positive,1
772,4,useful app,positive,0
773,1,using network change isnt giving access website cant even open game totally worst network nepal fix problem honest network isnt capable 1 star giving star,negative,1
