review,cleaned_text,sentiment,confidence,is_suggestion,suggestion_text
app haina paila net bana mahina ko 15 din ta birinxa,app haina paila net bana mahina ko 15 din ta birinxa,NEGATIVE,0.988,False,
nice,nice,POSITIVE,1.0,False,
worldlink wifi slow wifi 0 star,worldlink wifi slow wifi 0 star,NEGATIVE,0.996,False,
super,super,POSITIVE,0.999,False,
wlink acess router login page access ont 1921681254 worldlink seeing review providing router login page every people,wlink acess router login page access ont 1921681254 worldlink seeing review providing router login page every people,NEGATIVE,0.884,False,
good,good,POSITIVE,1.0,False,
nice,nice,POSITIVE,1.0,False,
85 service good,85 service good,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
third quality maintenance service poor customer service,third quality maintenance service poor customer service,NEGATIVE,1.0,False,
05 5,05 5,POSITIVE,0.959,False,
thank,thank,POSITIVE,1.0,False,
cant logging app,cant logging app,NEGATIVE,0.608,False,
always something went wrong app,always something went wrong app,NEGATIVE,0.999,False,
good,good,POSITIVE,1.0,False,
bad updateit take tooo much time see conected deviceand cant block unknkwn user,bad updateit take tooo much time see conected deviceand cant block unknkwn user,NEGATIVE,0.999,False,
excellent,excellent,POSITIVE,1.0,False,
always restart app dont used 0ne two weeks,always restart app dont used 0ne two weeks,NEGATIVE,0.993,False,
best app ever play store,best app ever play store,POSITIVE,1.0,False,
slow,slow,NEGATIVE,1.0,False,
poor service kuani aru option xaina yo internet bahek,poor service kuani aru option xaina yo internet bahek,NEGATIVE,0.999,False,
poor net,poor net,NEGATIVE,1.0,False,
excellent,excellent,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
lado jsto net mg zindagi gatilo chaldiana,lado jsto net mg zindagi gatilo chaldiana,POSITIVE,0.679,False,
lezy network,lezy network,NEGATIVE,0.995,False,
best,best,POSITIVE,1.0,False,
late service,late service,NEGATIVE,0.996,False,
ok,ok,POSITIVE,1.0,False,
pls download fast,pls download fast,POSITIVE,0.931,False,
bad experience,bad experience,NEGATIVE,1.0,False,
good,good,POSITIVE,1.0,False,
issues 1 month jhan aaja new year pani yestoferi yo tw aakdam naramro lagyo managed hoki k ho next time connect world link recommend,issues 1 month jhan aaja new year pani yestoferi yo tw aakdam naramro lagyo managed hoki k ho next time connect world link recommend,POSITIVE,0.975,False,
best,best,POSITIVE,1.0,False,
hella slow net bad app dont use instead go networks,hella slow net bad app dont use instead go networks,NEGATIVE,0.999,False,
app slow use,app slow use,NEGATIVE,1.0,False,
service good,service good,POSITIVE,1.0,False,
slow,slow,NEGATIVE,1.0,False,
good,good,POSITIVE,1.0,False,
excellent,excellent,POSITIVE,1.0,False,
net good worldlink provided service time rating 05,net good worldlink provided service time rating 05,POSITIVE,0.81,False,
verdy good app,verdy good app,POSITIVE,1.0,False,
times wifi goes internet without reason,times wifi goes internet without reason,NEGATIVE,0.998,False,
good,good,POSITIVE,1.0,False,
nice network cant restart password others mobile,nice network cant restart password others mobile,POSITIVE,0.598,False,
doesnt support device,doesnt support device,NEGATIVE,1.0,False,
app useful,app useful,POSITIVE,0.995,False,
problems network aap solve mywordlink internet also fast,problems network aap solve mywordlink internet also fast,NEGATIVE,0.961,False,
wifi solo xa kam xaina world link,wifi solo xa kam xaina world link,NEGATIVE,0.966,False,
supe,supe,NEGATIVE,0.94,False,
working well,working well,POSITIVE,1.0,False,
service good till,service good till,POSITIVE,1.0,False,
taken 200 mbps runs sometimes slow,taken 200 mbps runs sometimes slow,NEGATIVE,0.999,False,
internet never works properly whenever theres issue calling customer support uselessthey never solve anything constant disconnections slow speeds make frustrating use definitely worth money,internet never works properly whenever theres issue calling customer support uselessthey never solve anything constant disconnections slow speeds make frustrating use definitely worth money,NEGATIVE,0.99,False,
cant login email google facebook,cant login email google facebook,NEGATIVE,0.955,False,
sewa ramro x,sewa ramro x,NEGATIVE,0.931,False,
malai worldlink ko sewa ramro lagyo,malai worldlink ko sewa ramro lagyo,NEGATIVE,0.979,False,
excellent,excellent,POSITIVE,1.0,False,
app good ramro sanga banaunus,app good ramro sanga banaunus,POSITIVE,0.972,False,
fast good network uss4 years ago perfect work like woldlink net give five star,fast good network uss4 years ago perfect work like woldlink net give five star,POSITIVE,0.999,False,
good,good,POSITIVE,1.0,False,
world link world show link din 2 chote report garyo tai pani show net kam xaina net,world link world show link din 2 chote report garyo tai pani show net kam xaina net,NEGATIVE,0.977,False,
yo jasto slow app jindagi mai chalyena maile,yo jasto slow app jindagi mai chalyena maile,NEGATIVE,0.995,False,
good,good,POSITIVE,1.0,False,
good network takes much time start,good network takes much time start,POSITIVE,0.981,False,
good experience,good experience,POSITIVE,1.0,False,
using worldlinkit good fun use,using worldlinkit good fun use,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
one best wifi faster fast network worldlink,one best wifi faster fast network worldlink,POSITIVE,0.999,False,
time net going automatic,time net going automatic,POSITIVE,0.989,False,
nice app,nice app,POSITIVE,1.0,False,
runs ads offers recharge wont get offered product always stock lol remove offers cants provide stocks users,runs ads offers recharge wont get offered product always stock lol remove offers cants provide stocks users,NEGATIVE,0.986,False,
slow network,slow network,NEGATIVE,1.0,False,
good,good,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
helpful app,helpful app,POSITIVE,1.0,False,
goooooood,goooooood,POSITIVE,0.509,False,
device filtering working slowly,device filtering working slowly,NEGATIVE,0.997,False,
worst app,worst app,NEGATIVE,1.0,False,
nice,nice,POSITIVE,1.0,False,
good app,good app,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
1 device 200 mbps internet download speed 05 mbps dont even want refund,1 device 200 mbps internet download speed 05 mbps dont even want refund,NEGATIVE,0.99,False,
good job,good job,POSITIVE,1.0,False,
ramro xa hai,ramro xa hai,NEGATIVE,0.919,False,
nice,nice,POSITIVE,1.0,False,
slow app world work one day,slow app world work one day,NEGATIVE,0.998,False,
good,good,POSITIVE,1.0,False,
good service n useful information applicable thanks teams,good service n useful information applicable thanks teams,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
awesome,awesome,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
slow,slow,NEGATIVE,1.0,False,
good,good,POSITIVE,1.0,False,
worst internet service provider nepal,worst internet service provider nepal,NEGATIVE,1.0,False,
useful app,useful app,POSITIVE,0.999,False,
internet slow,internet slow,NEGATIVE,1.0,False,
supportive understanding,supportive understanding,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
excellent,excellent,POSITIVE,1.0,False,
great app specially qr passwords,great app specially qr passwords,POSITIVE,0.999,False,
febret wouldlink,febret wouldlink,POSITIVE,0.532,False,
congratulations,congratulations,POSITIVE,1.0,False,
easy navigate make changes,easy navigate make changes,POSITIVE,0.999,False,
app works late,app works late,NEGATIVE,0.688,False,
bad app design many animation good little feature reason pages like connected device loadupdate slower vianet whitelistblacklist isnt intuitive list whitelisted device delete choose filtering none hard save list future use usage graph like vianet frustration app high,bad app design many animation good little feature reason pages like connected device loadupdate slower vianet whitelistblacklist isnt intuitive list whitelisted device delete choose filtering none hard save list future use usage graph like vianet frustration app high,NEGATIVE,0.999,False,
helpful network issues,helpful network issues,POSITIVE,0.998,False,
good service fast net,good service fast net,POSITIVE,1.0,False,
gud,gud,NEGATIVE,0.896,False,
excellent,excellent,POSITIVE,1.0,False,
bad service mirchaiya brance,bad service mirchaiya brance,NEGATIVE,0.999,False,
internet good,internet good,POSITIVE,1.0,False,
mac filter smooth sync issue etc,mac filter smooth sync issue etc,NEGATIVE,0.995,False,
login two devices time,login two devices time,NEGATIVE,0.983,False,
worst update update everything messed cant even hide ssid turn mac filter cant even block device doesnt show connected devices,worst update update everything messed cant even hide ssid turn mac filter cant even block device doesnt show connected devices,NEGATIVE,1.0,False,
best,best,POSITIVE,1.0,False,
recently worst experience staff service,recently worst experience staff service,NEGATIVE,0.999,False,
app working properly,app working properly,POSITIVE,0.999,False,
niceand wifi speed also nice dont know speed get slow night technical problem,niceand wifi speed also nice dont know speed get slow night technical problem,POSITIVE,0.59,False,
bad badi recommend nepalese dont use wifivery bad servicewe pay change locationthey cut internet without informationvery slow,bad badi recommend nepalese dont use wifivery bad servicewe pay change locationthey cut internet without informationvery slow,NEGATIVE,0.997,False,
average,average,POSITIVE,0.722,False,
nice,nice,POSITIVE,1.0,False,
kam xaina yo app kai kam gardaina nepali mug le banako ta ho k chai kam deko xa ra aile samma mero blacklist pani basdaina whitelist pani basdaina koi user block garda ni hudaina password ni change hudaina ani k kam ho yo app ko,kam xaina yo app kai kam gardaina nepali mug le banako ta ho k chai kam deko xa ra aile samma mero blacklist pani basdaina whitelist pani basdaina koi user block garda ni hudaina password ni change hudaina ani k kam ho yo app ko,NEGATIVE,0.998,False,
good,good,POSITIVE,1.0,False,
shame yr password change garna ni mildaina username ni change garna mildaina connected device herna ni mildaina k khana banako ho app ki net nachalera vannu net tw ehai worldlink kai ho la 250 mbps wala last waiyat baayo yr uninstall garera reinstall garam vanya tyo ni mildaina thukka,shame yr password change garna ni mildaina username ni change garna mildaina connected device herna ni mildaina k khana banako ho app ki net nachalera vannu net tw ehai worldlink kai ho la 250 mbps wala last waiyat baayo yr uninstall garera reinstall garam vanya tyo ni mildaina thukka,NEGATIVE,0.998,False,
good quality net,good quality net,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
helpfull,helpfull,POSITIVE,0.997,False,
valuable app,valuable app,POSITIVE,1.0,False,
net slow go world link app says internet slow kicks app try data use go world link app app says unidentified network something kicks like reason im world link app rn due slow speed unstable connection gon na kick poor connection meanwhile service poor app useful world link isnt working,net slow go world link app says internet slow kicks app try data use go world link app app says unidentified network something kicks like reason im world link app rn due slow speed unstable connection gon na kick poor connection meanwhile service poor app useful world link isnt working,NEGATIVE,1.0,False,
slow,slow,NEGATIVE,1.0,False,
good service,good service,POSITIVE,1.0,False,
net jasto xa app tyo vanda ni katam kailey gatilo huna cainae bela thuka ww,net jasto xa app tyo vanda ni katam kailey gatilo huna cainae bela thuka ww,NEGATIVE,0.992,False,
good,good,POSITIVE,1.0,False,
app useless internet slow takes long time load check internet speed shows always fine even though internet speed low alot reporting feature ls dismissed,app useless internet slow takes long time load check internet speed shows always fine even though internet speed low alot reporting feature ls dismissed,NEGATIVE,0.998,False,
