review,cleaned_text,sentiment,confidence,is_suggestion,suggestion_text
dont think app useful dont fix mac filtering issues facing lots blacklisting unknown devices shift provides full authorityaccess enter router ip dont understand worldlink restrict take full access easier control use bore myworldlink app facing many issues app,dont think app useful dont fix mac filtering issues facing lots blacklisting unknown devices shift provides full authorityaccess enter router ip dont understand worldlink restrict take full access easier control use bore myworldlink app facing many issues app,NEGATIVE,0.999,True,dont think app useful dont fix mac filtering issues facing lots blacklisting unknown devices shift provides full authorityaccess enter router ip dont understand worldlink restrict take full access easier control use bore myworldlink app facing many issues app
app doesnt work properly worldlink wifi also need data use app,app doesnt work properly worldlink wifi also need data use app,NEGATIVE,0.999,True,
world link uslesss better use f getting irritating cant even watch movie properly disappear worldlink looting money somebody please band useless internet,world link uslesss better use f getting irritating cant even watch movie properly disappear worldlink looting money somebody please band useless internet,NEGATIVE,1.0,True,world link uslesss better use f getting irritating cant even watch movie properly disappear worldlink looting money somebody please band useless internet
device filtering doesnt work mac address shows incorrect connected devices list,device filtering doesnt work mac address shows incorrect connected devices list,NEGATIVE,0.999,True,
app open please solved problem please worldlink team,app open please solved problem please worldlink team,POSITIVE,0.989,True,app open please solved problem please worldlink team
add dark mode easy use,add dark mode easy use,NEGATIVE,0.915,True,add dark mode easy use
update cant see connected devices reducing 2 stars improve get 5,update cant see connected devices reducing 2 stars improve get 5,NEGATIVE,0.96,True,update cant see connected devices reducing 2 stars improve get 5
dear worldlink regret inform using net limited facility regret switching net using many many years please feel free contact get information regrets,dear worldlink regret inform using net limited facility regret switching net using many many years please feel free contact get information regrets,NEGATIVE,0.998,True,dear worldlink regret inform using net limited facility regret switching net using many many years please feel free contact get information regrets
needs improve time hang,needs improve time hang,NEGATIVE,0.981,True,needs improve time hang
new version app full errornow device filtering became worse errtteating see connected devices wont work anymore user facing issues new updates worse ever please fix asap,new version app full errornow device filtering became worse errtteating see connected devices wont work anymore user facing issues new updates worse ever please fix asap,NEGATIVE,1.0,True,new version app full errornow device filtering became worse errtteating see connected devices wont work anymore user facing issues new updates worse ever please fix asap
worst experience appif negative rating features would provide minus rating wordlink app couldnt add mac filter even couldnt see connected devices network worst isp app seen ever,worst experience appif negative rating features would provide minus rating wordlink app couldnt add mac filter even couldnt see connected devices network worst isp app seen ever,NEGATIVE,1.0,True,worst experience appif negative rating features would provide minus rating wordlink app couldnt add mac filter even couldnt see connected devices network worst isp app seen ever
